"TIME","GEO","DURATION","ISCED11","AGE","SEX","UNIT","Value"
"2008","Latvia","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","87.0"
"2008","Latvia","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","93.3"
"2008","Latvia","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","82.9"
"2008","Lithuania","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","86.7"
"2008","Lithuania","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","89.5"
"2008","Lithuania","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","85.0"
"2008","Luxembourg","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","91.8"
"2008","Luxembourg","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","95.0"
"2008","Luxembourg","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","88.9"
"2008","Hungary","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","85.7"
"2008","Hungary","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","93.4"
"2008","Hungary","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","80.1"
"2008","Malta","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","96.2"
"2008","Malta","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","95.3"
"2008","Malta","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","96.9"
"2008","Netherlands","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","95.6"
"2008","Netherlands","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","97.8"
"2008","Netherlands","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","93.6"
"2008","Austria","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","92.1"
"2008","Austria","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","96.6"
"2008","Austria","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","87.4"
"2008","Poland","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","85.5"
"2008","Poland","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","91.2"
"2008","Poland","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","82.1"
"2008","Portugal","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","82.2"
"2008","Portugal","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","87.0"
"2008","Portugal","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","79.7"
"2008","Romania","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","91.0"
"2008","Romania","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","92.9"
"2008","Romania","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","89.6"
"2008","Slovenia","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","86.2"
"2008","Slovenia","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","91.0"
"2008","Slovenia","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","82.7"
"2008","Slovakia","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","83.1"
"2008","Slovakia","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","91.7"
"2008","Slovakia","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","76.6"
"2008","Finland","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","87.4"
"2008","Finland","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","95.5"
"2008","Finland","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","83.0"
"2008","Sweden","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","91.3"
"2008","Sweden","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","93.3"
"2008","Sweden","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","89.4"
"2008","United Kingdom","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","87.7"
"2008","United Kingdom","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","89.7"
"2008","United Kingdom","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","85.9"
"2008","Iceland","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","88.1"
"2008","Iceland","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","91.2"
"2008","Iceland","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","86.1"
"2008","Norway","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage",":"
"2008","Norway","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage",":"
"2008","Norway","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage",":"
"2008","Switzerland","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","92.8"
"2008","Switzerland","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","95.1"
"2008","Switzerland","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","89.6"
"2008","Former Yugoslav Republic of Macedonia, the","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","52.5"
"2008","Former Yugoslav Republic of Macedonia, the","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","59.2"
"2008","Former Yugoslav Republic of Macedonia, the","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","47.7"
"2008","Turkey","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","68.1"
"2008","Turkey","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","73.6"
"2008","Turkey","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","62.2"
"2009","Belgium","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","86.8"
"2009","Belgium","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","87.9"
"2009","Belgium","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","85.9"
"2009","Bulgaria","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","84.0"
"2009","Bulgaria","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","93.3"
"2009","Bulgaria","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","78.7"
"2009","Czech Republic","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","84.7"
"2009","Czech Republic","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","91.8"
"2009","Czech Republic","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","79.1"
"2009","Denmark","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","88.7"
"2009","Denmark","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","89.7"
"2009","Denmark","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","87.8"
"2009","Germany (until 1990 former territory of the FRG)","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","90.9"
"2009","Germany (until 1990 former territory of the FRG)","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","92.8"
"2009","Germany (until 1990 former territory of the FRG)","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","88.8"
"2009","Estonia","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","73.3"
"2009","Estonia","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","90.6"
"2009","Estonia","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","63.6"
"2009","Ireland","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","82.2"
"2009","Ireland","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","81.3"
"2009","Ireland","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","82.7"
"2009","Greece","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","72.6"
"2009","Greece","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","75.8"
"2009","Greece","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","70.6"
"2009","Spain","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","79.1"
"2009","Spain","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","79.5"
"2009","Spain","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","78.8"
"2009","France","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","83.5"
"2009","France","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","83.7"
"2009","France","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","83.3"
"2009","Croatia","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","78.1"
"2009","Croatia","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","81.7"
"2009","Croatia","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","76.0"
"2009","Italy","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","69.3"
"2009","Italy","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","74.4"
"2009","Italy","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","65.8"
"2009","Cyprus","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","81.7"
"2009","Cyprus","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","85.4"
"2009","Cyprus","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","79.7"
"2009","Latvia","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","81.2"
"2009","Latvia","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","87.7"
"2009","Latvia","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","77.2"
"2009","Lithuania","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","83.5"
"2009","Lithuania","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","82.3"
"2009","Lithuania","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","84.2"
"2009","Luxembourg","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","88.1"
"2009","Luxembourg","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","93.5"
"2009","Luxembourg","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","82.8"
"2009","Hungary","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","83.2"
"2009","Hungary","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","90.3"
"2009","Hungary","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","77.8"
"2009","Malta","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","94.8"
"2009","Malta","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","96.1"
"2009","Malta","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","94.0"
"2009","Netherlands","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","94.4"
"2009","Netherlands","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","94.1"
"2009","Netherlands","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","94.7"
"2009","Austria","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","89.3"
"2009","Austria","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","93.9"
"2009","Austria","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","84.5"
"2009","Poland","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","85.1"
"2009","Poland","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","90.6"
"2009","Poland","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","81.7"
"2009","Portugal","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","85.4"
"2009","Portugal","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","85.5"
"2009","Portugal","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","85.3"
"2009","Romania","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","87.2"
"2009","Romania","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","88.3"
"2009","Romania","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","86.4"
"2009","Slovenia","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","85.4"
"2009","Slovenia","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","89.2"
"2009","Slovenia","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","82.9"
"2009","Slovakia","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","80.0"
"2009","Slovakia","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","89.9"
"2009","Slovakia","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","73.3"
"2009","Finland","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","83.4"
"2009","Finland","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","91.6"
"2009","Finland","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","78.4"
"2009","Sweden","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","90.5"
"2009","Sweden","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","91.8"
"2009","Sweden","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","89.3"
"2009","United Kingdom","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","85.0"
"2009","United Kingdom","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","83.9"
"2009","United Kingdom","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","85.8"
"2009","Iceland","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","87.3"
"2009","Iceland","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","85.9"
"2009","Iceland","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","88.7"
"2009","Norway","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage",":"
"2009","Norway","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage",":"
"2009","Norway","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage",":"
"2009","Switzerland","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","88.8"
"2009","Switzerland","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","90.7"
"2009","Switzerland","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","86.5"
"2009","Former Yugoslav Republic of Macedonia, the","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","54.0"
"2009","Former Yugoslav Republic of Macedonia, the","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","60.5"
"2009","Former Yugoslav Republic of Macedonia, the","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","49.1"
"2009","Turkey","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","65.3"
"2009","Turkey","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","70.9"
"2009","Turkey","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","59.7"
"2010","Belgium","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","87.8"
"2010","Belgium","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","88.0"
"2010","Belgium","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","87.6"
"2010","Bulgaria","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","82.1"
"2010","Bulgaria","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","87.2"
"2010","Bulgaria","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","79.3"
"2010","Czech Republic","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","83.4"
"2010","Czech Republic","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","93.3"
"2010","Czech Republic","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","75.6"
"2010","Denmark","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","83.6"
"2010","Denmark","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","85.7"
"2010","Denmark","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","81.8"
"2010","Germany (until 1990 former territory of the FRG)","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","89.8"
"2010","Germany (until 1990 former territory of the FRG)","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","93.1"
"2010","Germany (until 1990 former territory of the FRG)","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","86.7"
"2010","Estonia","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","77.6"
"2010","Estonia","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","91.9"
"2010","Estonia","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","70.2"
"2010","Ireland","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","80.7"
"2010","Ireland","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","79.4"
"2010","Ireland","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","81.6"
"2010","Greece","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","67.8"
"2010","Greece","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","71.3"
"2010","Greece","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","65.6"
"2010","Spain","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","76.9"
"2010","Spain","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","79.1"
"2010","Spain","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","75.1"
"2010","France","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","83.3"
"2010","France","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","84.2"
"2010","France","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","82.6"
"2010","Croatia","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","76.3"
"2010","Croatia","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","79.9"
"2010","Croatia","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","74.1"
"2010","Italy","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","66.8"
"2010","Italy","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","72.5"
"2010","Italy","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","63.0"
"2010","Cyprus","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","80.2"
"2010","Cyprus","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","82.7"
"2010","Cyprus","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","78.7"
"2010","Latvia","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","75.9"
"2010","Latvia","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","82.5"
"2010","Latvia","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","73.0"
"2010","Lithuania","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","83.7"
"2010","Lithuania","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","83.2"
"2010","Lithuania","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","84.0"
"2010","Luxembourg","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","91.0"
"2010","Luxembourg","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","96.5"
"2010","Luxembourg","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","84.6"
"2010","Hungary","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","80.0"
"2010","Hungary","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","84.7"
"2010","Hungary","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","77.1"
"2010","Malta","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","95.1"
"2010","Malta","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","95.7"
"2010","Malta","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","94.7"
"2010","Netherlands","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","94.4"
"2010","Netherlands","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","93.5"
"2010","Netherlands","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","95.3"
"2010","Austria","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","89.1"
"2010","Austria","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","94.9"
"2010","Austria","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","83.7"
"2010","Poland","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","83.6"
"2010","Poland","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","88.6"
"2010","Poland","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","80.3"
"2010","Portugal","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","83.5"
"2010","Portugal","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","84.8"
"2010","Portugal","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","82.8"
"2010","Romania","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","83.7"
"2010","Romania","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","85.1"
"2010","Romania","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","82.6"
"2010","Slovenia","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","82.2"
"2010","Slovenia","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","87.1"
"2010","Slovenia","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","79.2"
"2010","Slovakia","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","78.5"
"2010","Slovakia","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","85.1"
"2010","Slovakia","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","74.8"
"2010","Finland","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","84.3"
"2010","Finland","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","91.2"
"2010","Finland","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","79.9"
"2010","Sweden","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","90.7"
"2010","Sweden","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","92.9"
"2010","Sweden","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","88.8"
"2010","United Kingdom","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","84.6"
"2010","United Kingdom","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","86.0"
"2010","United Kingdom","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","83.3"
"2010","Iceland","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","88.1"
"2010","Iceland","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","93.1"
"2010","Iceland","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","84.9"
"2010","Norway","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage",":"
"2010","Norway","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage",":"
"2010","Norway","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage",":"
"2010","Switzerland","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","89.6"
"2010","Switzerland","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","95.2"
"2010","Switzerland","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","82.9"
"2010","Former Yugoslav Republic of Macedonia, the","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","55.8"
"2010","Former Yugoslav Republic of Macedonia, the","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","61.4"
"2010","Former Yugoslav Republic of Macedonia, the","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","51.0"
"2010","Turkey","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","65.6"
"2010","Turkey","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","72.4"
"2010","Turkey","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","58.8"
"2011","Belgium","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","85.4"
